w,k,Output,Index,Symbol
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,15583,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,15583,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,12810,ÿÿÿÿÿÿÿþÿÿÿÿÿ,15584,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ
ÿÿÿÿÿÿÿþÿÿÿÿÿ,2068,ÿÿÿÿÿÿþþ,15585,ÿÿÿÿÿÿÿþÿÿÿÿÿÿ
ÿÿÿÿÿÿþþ,1336,Āþý,15586,ÿÿÿÿÿÿþþĀ
Āþý,245,õ,15587,Āþýõ
õ,192,À,15588,õÀ
À,194,Â,15589,ÀÂ
Â,283,ě,15590,Âě
ě,7169,Ħă,15591,ěĦ
Ħă,14299,Ăýÿÿÿÿ,15592,ĦăĂ
Ăýÿÿÿÿ,14916,ÿÿÿÿÿÿÿĀÿþÿ,15593,Ăýÿÿÿÿÿ
ÿÿÿÿÿÿÿĀÿþÿ,13133,ĀÿÿÿþĀþ,15594,ÿÿÿÿÿÿÿĀÿþÿĀ
ĀÿÿÿþĀþ,6740,ĀĀýā,15595,ĀÿÿÿþĀþĀ
ĀĀýā,5804,ÿûĀ,15596,ĀĀýāÿ
ÿûĀ,13180,Ăþüā,15597,ÿûĀĂ
Ăþüā,255,ÿ,15598,Ăþüāÿ
ÿ,217,Ù,15599,ÿÙ
Ù,215,×,15600,Ù×
×,194,Â,15601,×Â
Â,13864,ôû,15602,Âô
ôû,12871,ÿÿĀÿÿþĀ,15603,ôûÿ
ÿÿĀÿÿþĀ,12921,þĀĀþĀ,15604,ÿÿĀÿÿþĀþ
þĀĀþĀ,288,Ġ,15605,þĀĀþĀĠ
Ġ,302,Į,15606,ĠĮ
Į,3287,üýā,15607,Įü
üýā,4987,üÿāÿ,15608,üýāü
üÿāÿ,5255,ÿāþÿ,15609,üÿāÿÿ
ÿāþÿ,13558,þĀÿþĀÿ,15610,ÿāþÿþ
þĀÿþĀÿ,564,ÿþþ,15611,þĀÿþĀÿÿ
ÿþþ,12178,ăûā,15612,ÿþþă
ăûā,9528,þăĞ,15613,ăûāþ
þăĞ,296,Ĩ,15614,þăĞĨ
Ĩ,8743,ûąû,15615,Ĩû
ûąû,14463,Ąûā,15616,ûąûĄ
Ąûā,7475,ĀþþÿÿĀ,15617,ĄûāĀ
ĀþþÿÿĀ,13000,ÿþĀÿþÿÿ,15618,ĀþþÿÿĀÿ
ÿþĀÿþÿÿ,9509,ÿÿÿÿüă,15619,ÿþĀÿþÿÿÿ
ÿÿÿÿüă,11694,āüý,15620,ÿÿÿÿüăā
āüý,258,Ă,15621,āüýĂ
Ă,236,ì,15622,Ăì
ì,212,Ô,15623,ìÔ
Ô,252,ü,15624,Ôü
ü,341,ŕ,15625,üŕ
ŕ,6380,Ĥā,15626,ŕĤ
Ĥā,959,ĂÿĀ,15627,ĤāĂ
ĂÿĀ,4561,ùĆ,15628,ĂÿĀù
ùĆ,15387,Āÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,15629,ùĆĀ
Āÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,15584,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,15630,Āÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,1484,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþÿ,15631,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþÿ,6516,þĀĀþÿÿ,15632,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþÿþ
þĀĀþÿÿ,14587,ÿÿÿýĀĀ,15633,þĀĀþÿÿÿ
ÿÿÿýĀĀ,3595,ÿþĀþý,15634,ÿÿÿýĀĀÿ
ÿþĀþý,252,ü,15635,ÿþĀþýü
ü,215,×,15636,ü×
×,175,¯,15637,×¯
¯,248,ø,15638,¯ø
ø,311,ķ,15639,øķ
ķ,5182,Ċÿ,15640,ķĊ
Ċÿ,12847,ÿĀþĀÿÿ,15641,Ċÿÿ
ÿĀþĀÿÿ,12227,þÿÿÿÿÿĀþÿ,15642,ÿĀþĀÿÿþ
þÿÿÿÿÿĀþÿ,12528,ÿÿÿÿĀÿþĀ,15643,þÿÿÿÿÿĀþÿÿ
ÿÿÿÿĀÿþĀ,1098,ýÿā,15644,ÿÿÿÿĀÿþĀý
ýÿā,9198,āûý,15645,ýÿāā
āûý,14441,ĀāĀĂ,15646,āûýĀ
ĀāĀĂ,1655,ûþ,15647,ĀāĀĂû
ûþ,6594,ÔØ,15648,ûþÔ
ÔØ,199,Ç,15649,ÔØÇ
Ç,2986,ðĀ,15650,Çð
ðĀ,15499,þĀÿÿÿþĀÿ,15651,ðĀþ
þĀÿÿÿþĀÿ,528,ĀþĀ,15652,þĀÿÿÿþĀÿĀ
ĀþĀ,307,ĳ,15653,ĀþĀĳ
ĳ,281,ę,15654,ĳę
ę,2244,ýĀĀý,15655,ęý
ýĀĀý,4414,ÿÿþĀÿĀ,15656,ýĀĀýÿ
ÿÿþĀÿĀ,15549,þÿÿĀÿþĀÿÿ,15657,ÿÿþĀÿĀþ
þÿÿĀÿþĀÿÿ,3171,Ăûā,15658,þÿÿĀÿþĀÿÿĂ
Ăûā,711,āĀ,15659,Ăûāā
āĀ,281,ę,15660,āĀę
ę,296,Ĩ,15661,ęĨ
Ĩ,1198,Ąþ,15662,ĨĄ
Ąþ,4465,ûąý,15663,Ąþû
ûąý,252,ü,15664,ûąýü
ü,264,Ĉ,15665,üĈ
Ĉ,1623,÷Ă,15666,Ĉ÷
÷Ă,10839,þÿĀÿÿÿÿÿ,15667,÷Ăþ
þÿĀÿÿÿÿÿ,686,þÿÿÿĀÿþ,15668,þÿĀÿÿÿÿÿþ
þÿÿÿĀÿþ,2086,āþý,15669,þÿÿÿĀÿþā
āþý,525,þĀ,15670,āþýþ
þĀ,220,Ü,15671,þĀÜ
Ü,223,ß,15672,Üß
ß,284,Ĝ,15673,ßĜ
Ĝ,336,Ő,15674,ĜŐ
Ő,2960,Ĕÿ,15675,ŐĔ
Ĕÿ,8945,Āþā,15676,ĔÿĀ
Āþā,15160,ĀĀÿÿÿÿÿÿÿÿÿ,15677,ĀþāĀ
ĀĀÿÿÿÿÿÿÿÿÿ,15631,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,15678,ĀĀÿÿÿÿÿÿÿÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,15485,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,15679,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,731,þþÿĀÿ,15680,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþ
þþÿĀÿ,6812,ÿÿÿÿý,15681,þþÿĀÿÿ
ÿÿÿÿý,6398,āþĀÿ,15682,ÿÿÿÿýā
āþĀÿ,12980,ýāþĀþ,15683,āþĀÿý
ýāþĀþ,702,ýü,15684,ýāþĀþý
ýü,236,ì,15685,ýüì
ì,182,¶,15686,ì¶
¶,212,Ô,15687,¶Ô
Ô,296,Ĩ,15688,ÔĨ
Ĩ,7956,ġÿ,15689,Ĩġ
ġÿ,14964,ÿÿĀþÿĀ,15690,ġÿÿ
ÿÿĀþÿĀ,1073,þÿÿÿĀÿÿ,15691,ÿÿĀþÿĀþ
þÿÿÿĀÿÿ,1057,þÿÿĀÿÿÿ,15692,þÿÿÿĀÿÿþ
þÿÿĀÿÿÿ,13896,þÿþĂ,15693,þÿÿĀÿÿÿþ
þÿþĂ,5186,þýĀ,15694,þÿþĂþ
þýĀ,6799,ĀÿÿĀý,15695,þýĀĀ
ĀÿÿĀý,14537,ýăù,15696,ĀÿÿĀýý
ýăù,8216,ÕÓ,15697,ýăùÕ
ÕÓ,3788,Íó,15698,ÕÓÍ
Íó,13500,þĀÿÿþÿ,15699,Íóþ
þĀÿÿþÿ,13683,þĀÿÿā,15700,þĀÿÿþÿþ
þĀÿÿā,318,ľ,15701,þĀÿÿāľ
ľ,12438,čþÿ,15702,ľč
čþÿ,3857,ýĀāý,15703,čþÿý
ýĀāý,5665,þāþþ,15704,ýĀāýþ
þāþþ,1887,ĀĀÿþÿ,15705,þāþþĀ
ĀĀÿþÿ,8797,ĀþĀþþ,15706,ĀĀÿþÿĀ
ĀþĀþþ,13857,þĈ,15707,ĀþĀþþþ
þĈ,251,û,15708,þĈû
û,277,ĕ,15709,ûĕ
ĕ,302,Į,15710,ĕĮ
Į,2094,ąû,15711,Įą
ąû,1155,Ăÿÿ,15712,ąûĂ
Ăÿÿ,6197,þĀû,15713,Ăÿÿþ
þĀû,12405,ĄýÿĀ,15714,þĀûĄ
ĄýÿĀ,15331,þĀþĀÿÿÿÿÿ,15715,ĄýÿĀþ
þĀþĀÿÿÿÿÿ,5480,ÿþĀÿÿþ,15716,þĀþĀÿÿÿÿÿÿ
ÿþĀÿÿþ,11681,Ăò,15717,ÿþĀÿÿþĂ
Ăò,208,Ð,15718,ĂòÐ
Ð,244,ô,15719,Ðô
ô,12604,ŀĻ,15720,ôŀ
ŀĻ,1791,ĆĀĀ,15721,ŀĻĆ
ĆĀĀ,8949,þÿÿþÿā,15722,ĆĀĀþ
þÿÿþÿā,15630,Āÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,15723,þÿÿþÿāĀ
Āÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,15679,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,15724,Āÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ,968,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþ,15725,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþ,15109,ÿÿÿÿÿÿÿÿÿÿþÿÿÿÿ,15726,ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿþÿ
ÿÿÿÿÿÿÿÿÿÿþÿÿÿÿ,1361,Āÿÿý,15727,ÿÿÿÿÿÿÿÿÿÿþÿÿÿÿĀ
Āÿÿý,1119,ÿ÷,15728,Āÿÿýÿ
ÿ÷,204,Ì,15729,ÿ÷Ì
Ì,181,µ,15730,Ìµ
µ,265,ĉ,15731,µĉ
ĉ,10443,ĨĔ,15732,ĉĨ
ĨĔ,3204,þýþ,15733,ĨĔþ
þýþ,12588,āÿþĀý,15734,þýþā
āÿþĀý,11428,ÿĀÿÿÿĀþ,15735,āÿþĀýÿ
ÿĀÿÿÿĀþ,6466,ÿĀÿþÿÿĀÿ,15736,ÿĀÿÿÿĀþÿ
ÿĀÿþÿÿĀÿ,12960,þÿĀþÿĀÿ,15737,ÿĀÿþÿÿĀÿþ
þÿĀþÿĀÿ,11475,Āüÿ,15738,þÿĀþÿĀÿĀ
Āüÿ,14710,ăô,15739,Āüÿă
ăô,212,Ô,15740,ăôÔ
Ô,11775,ÚÊ,15741,ÔÚ
ÚÊ,242,ò,15742,ÚÊò
ò,14939,āĀüĀ,15743,òā
āĀüĀ,7853,ĀýĀÿĀ,15744,āĀüĀĀ
ĀýĀÿĀ,260,Ą,15745,ĀýĀÿĀĄ
Ą,318,ľ,15746,Ąľ
ľ,8285,Ĉþā,15747,ľĈ
Ĉþā,15681,þþÿĀÿÿ,15748,Ĉþāþ
þþÿĀÿÿ,12388,ÿÿĀü,15749,þþÿĀÿÿÿ
ÿÿĀü,10835,ĀĀÿāÿ,15750,ÿÿĀüĀ
